"date","price","source"
"2026-01-13","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-14","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-15","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-16","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-17","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-18","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-19","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-20","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-21","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-22","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-23","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-24","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-25","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-26","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-27","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-28","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-29","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-30","103.54","Petrol Price 2020-2026.xlsx"
"2026-01-31","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-01","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-02","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-03","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-04","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-05","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-06","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-07","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-08","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-09","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-10","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-11","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-12","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-13","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-14","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-15","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-16","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-17","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-18","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-19","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-20","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-21","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-22","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-23","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-24","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-25","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-26","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-27","103.54","Petrol Price 2020-2026.xlsx"
"2026-02-28","103.54","Petrol Price 2020-2026.xlsx"
"2026-03-01","103.54","Petrol Price 2020-2026.xlsx"
"2026-03-02","103.54","Petrol Price 2020-2026.xlsx"
"2026-03-03","103.54","Petrol Price 2020-2026.xlsx"
"2026-03-04","103.54","Petrol Price 2020-2026.xlsx"
"2026-03-05","103.54","Petrol Price 2020-2026.xlsx"
"2026-03-06","103.54","Petrol Price 2020-2026.xlsx"
